"","GEOID","Time.Period","County","Claims","Events","Comutting.Zone","Shoreline","cz"
"7647","12103025900","2010_2014","12103",3,0,"Tampa",1,"6700"
"7648","12103025900","2015_2019","12103",0,0,"Tampa",1,"6700"
"7649","12103026001","2010_2014","12103",2,0,"Tampa",1,"6700"
"7650","12103026001","2015_2019","12103",6,0,"Tampa",1,"6700"
"7651","12103026002","2010_2014","12103",23,0,"Tampa",1,"6700"
"7652","12103026002","2015_2019","12103",23,0,"Tampa",1,"6700"
"7653","12103026101","2010_2014","12103",0,0,"Tampa",1,"6700"
"7654","12103026101","2015_2019","12103",3,0,"Tampa",1,"6700"
"7655","12103026102","2010_2014","12103",6,0,"Tampa",1,"6700"
"7656","12103026102","2015_2019","12103",1,0,"Tampa",1,"6700"
"7657","12103026200","2010_2014","12103",0,0,"Tampa",1,"6700"
"7658","12103026200","2015_2019","12103",1,0,"Tampa",1,"6700"
"7659","12103026300","2010_2014","12103",5,0,"Tampa",1,"6700"
"7660","12103026300","2015_2019","12103",3,0,"Tampa",1,"6700"
"7661","12103026400","2010_2014","12103",3,0,"Tampa",1,"6700"
"7662","12103026400","2015_2019","12103",0,0,"Tampa",1,"6700"
"7663","12103026500","2010_2014","12103",1,0,"Tampa",1,"6700"
"7664","12103026500","2015_2019","12103",5,0,"Tampa",1,"6700"
"7665","12103026601","2010_2014","12103",1,0,"Tampa",1,"6700"
"7666","12103026601","2015_2019","12103",0,0,"Tampa",1,"6700"
"7667","48391950400","2010_2014","48391",2,0,"Corpus Christi",1,"31700"
"7668","48391950400","2015_2019","48391",37,1,"Corpus Christi",1,"31700"
"7669","12103026602","2010_2014","12103",0,0,"Tampa",1,"6700"
"7670","12103026602","2015_2019","12103",0,0,"Tampa",1,"6700"
"7671","48391950200","2010_2014","48391",0,0,"Corpus Christi",1,"31700"
"7672","48391950200","2015_2019","48391",10,0,"Corpus Christi",1,"31700"
"7673","12103026701","2010_2014","12103",1,0,"Tampa",1,"6700"
"7674","12103026701","2015_2019","12103",0,0,"Tampa",1,"6700"
"7675","12103026702","2010_2014","12103",2,0,"Tampa",1,"6700"
"7676","12103026702","2015_2019","12103",2,0,"Tampa",1,"6700"
"7677","12103026703","2010_2014","12103",2,0,"Tampa",1,"6700"
"7678","12103026703","2015_2019","12103",0,0,"Tampa",1,"6700"
"7679","12103026804","2010_2014","12103",2,0,"Tampa",1,"6700"
"7680","12103026804","2015_2019","12103",1,0,"Tampa",1,"6700"
"7681","12103026809","2010_2014","12103",3,0,"Tampa",1,"6700"
"7682","12103026809","2015_2019","12103",2,0,"Tampa",1,"6700"
"7683","12103026811","2010_2014","12103",0,0,"Tampa",1,"6700"
"7684","12103026811","2015_2019","12103",2,0,"Tampa",1,"6700"
"7685","12103026812","2010_2014","12103",0,0,"Tampa",1,"6700"
"7686","12103026812","2015_2019","12103",1,0,"Tampa",1,"6700"
"7687","12103026813","2010_2014","12103",2,0,"Tampa",1,"6700"
"7688","12103026813","2015_2019","12103",4,0,"Tampa",1,"6700"
"7689","12103026814","2010_2014","12103",4,0,"Tampa",1,"6700"
"7690","12103026814","2015_2019","12103",2,0,"Tampa",1,"6700"
"7691","12103026815","2010_2014","12103",9,0,"Tampa",1,"6700"
"7692","12103026815","2015_2019","12103",4,0,"Tampa",1,"6700"
"7693","12103026816","2010_2014","12103",4,0,"Tampa",1,"6700"
"7694","12103026816","2015_2019","12103",1,0,"Tampa",1,"6700"
"7695","12103026817","2010_2014","12103",4,0,"Tampa",1,"6700"
"7696","12103026817","2015_2019","12103",11,0,"Tampa",1,"6700"
"7697","12103026818","2010_2014","12103",0,0,"Tampa",1,"6700"
"7698","12103026818","2015_2019","12103",0,0,"Tampa",1,"6700"
"7699","12103026819","2010_2014","12103",1,0,"Tampa",1,"6700"
"7700","12103026819","2015_2019","12103",0,0,"Tampa",1,"6700"
"7701","12103026820","2010_2014","12103",0,0,"Tampa",1,"6700"
"7702","12103026820","2015_2019","12103",0,0,"Tampa",1,"6700"
"7703","12103026821","2010_2014","12103",0,0,"Tampa",1,"6700"
"7704","12103026821","2015_2019","12103",0,0,"Tampa",1,"6700"
"7705","12103026904","2010_2014","12103",8,0,"Tampa",1,"6700"
"7706","12103026904","2015_2019","12103",0,0,"Tampa",1,"6700"
"7707","12103026907","2010_2014","12103",1,0,"Tampa",1,"6700"
"7708","12103026907","2015_2019","12103",1,0,"Tampa",1,"6700"
"7709","12103026908","2010_2014","12103",5,0,"Tampa",1,"6700"
"7710","12103026908","2015_2019","12103",5,0,"Tampa",1,"6700"
"7711","12103026909","2010_2014","12103",2,0,"Tampa",1,"6700"
"7712","12103026909","2015_2019","12103",2,0,"Tampa",1,"6700"
"7713","12103026910","2010_2014","12103",5,0,"Tampa",1,"6700"
"7714","12103026910","2015_2019","12103",1,0,"Tampa",1,"6700"
"7715","12103026911","2010_2014","12103",0,0,"Tampa",1,"6700"
"7716","12103026911","2015_2019","12103",2,0,"Tampa",1,"6700"
"7717","12103026912","2010_2014","12103",0,0,"Tampa",1,"6700"
"7718","12103026912","2015_2019","12103",0,0,"Tampa",1,"6700"
"7719","12103026913","2010_2014","12103",0,0,"Tampa",1,"6700"
"7720","12103026913","2015_2019","12103",0,0,"Tampa",1,"6700"
"7721","12103027000","2010_2014","12103",2,0,"Tampa",1,"6700"
"7722","12103027000","2015_2019","12103",0,0,"Tampa",1,"6700"
"7723","12103027101","2010_2014","12103",0,0,"Tampa",1,"6700"
"7724","12103027101","2015_2019","12103",3,0,"Tampa",1,"6700"
"7725","12103027105","2010_2014","12103",5,0,"Tampa",1,"6700"
"7726","12103027105","2015_2019","12103",9,0,"Tampa",1,"6700"
"7727","12103027106","2010_2014","12103",12,0,"Tampa",1,"6700"
"7728","12103027106","2015_2019","12103",17,0,"Tampa",1,"6700"
"7729","12103027202","2010_2014","12103",14,0,"Tampa",1,"6700"
"7730","12103027202","2015_2019","12103",29,0,"Tampa",1,"6700"
"7731","12103027204","2010_2014","12103",12,0,"Tampa",1,"6700"
"7732","12103027204","2015_2019","12103",7,0,"Tampa",1,"6700"
"7733","12103027205","2010_2014","12103",5,0,"Tampa",1,"6700"
"7734","12103027205","2015_2019","12103",2,0,"Tampa",1,"6700"
"7735","12103027206","2010_2014","12103",1,0,"Tampa",1,"6700"
"7736","12103027206","2015_2019","12103",2,0,"Tampa",1,"6700"
"7737","12103027207","2010_2014","12103",3,0,"Tampa",1,"6700"
"7738","12103027207","2015_2019","12103",4,0,"Tampa",1,"6700"
"7739","48355005416","2010_2014","48355",3,0,"Corpus Christi",1,"31700"
"7740","48355005416","2015_2019","48355",8,0,"Corpus Christi",1,"31700"
"7741","12103027208","2010_2014","12103",4,0,"Tampa",1,"6700"
"7742","12103027208","2015_2019","12103",1,0,"Tampa",1,"6700"
"7743","48355002706","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7744","48355002706","2015_2019","48355",0,0,"Corpus Christi",1,"31700"
"7745","12103027209","2010_2014","12103",1,0,"Tampa",1,"6700"
"7746","12103027209","2015_2019","12103",5,0,"Tampa",1,"6700"
"7747","48355006200","2010_2014","48355",6,0,"Corpus Christi",1,"31700"
"7748","48355006200","2015_2019","48355",873,1,"Corpus Christi",1,"31700"
"7749","12103027210","2010_2014","12103",0,0,"Tampa",1,"6700"
"7750","12103027210","2015_2019","12103",10,0,"Tampa",1,"6700"
"7751","48355006400","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7752","48355006400","2015_2019","48355",11,0,"Corpus Christi",1,"31700"
"7753","12103027308","2010_2014","12103",5,0,"Tampa",1,"6700"
"7754","12103027308","2015_2019","12103",7,0,"Tampa",1,"6700"
"7755","48355006300","2010_2014","48355",4,0,"Corpus Christi",1,"31700"
"7756","48355006300","2015_2019","48355",37,1,"Corpus Christi",1,"31700"
"7757","12103027309","2010_2014","12103",6,0,"Tampa",1,"6700"
"7758","12103027309","2015_2019","12103",9,0,"Tampa",1,"6700"
"7759","48355005413","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7760","48355005413","2015_2019","48355",4,0,"Corpus Christi",1,"31700"
"7761","12103027310","2010_2014","12103",12,0,"Tampa",1,"6700"
"7762","12103027310","2015_2019","12103",4,0,"Tampa",1,"6700"
"7763","48355002601","2010_2014","48355",7,0,"Corpus Christi",1,"31700"
"7764","48355002601","2015_2019","48355",14,0,"Corpus Christi",1,"31700"
"7765","12103027314","2010_2014","12103",1,0,"Tampa",1,"6700"
"7766","12103027314","2015_2019","12103",5,0,"Tampa",1,"6700"
"7767","48355005410","2010_2014","48355",9,0,"Corpus Christi",1,"31700"
"7768","48355005410","2015_2019","48355",24,0,"Corpus Christi",1,"31700"
"7769","12103027315","2010_2014","12103",3,0,"Tampa",1,"6700"
"7770","12103027315","2015_2019","12103",5,0,"Tampa",1,"6700"
"7771","12103027316","2010_2014","12103",0,0,"Tampa",1,"6700"
"7772","12103027316","2015_2019","12103",2,0,"Tampa",1,"6700"
"7773","12103027317","2010_2014","12103",0,0,"Tampa",1,"6700"
"7774","12103027317","2015_2019","12103",0,0,"Tampa",1,"6700"
"7775","12103027318","2010_2014","12103",1,0,"Tampa",1,"6700"
"7776","12103027318","2015_2019","12103",4,0,"Tampa",1,"6700"
"7777","12103027319","2010_2014","12103",8,0,"Tampa",1,"6700"
"7778","12103027319","2015_2019","12103",12,0,"Tampa",1,"6700"
"7779","12103027320","2010_2014","12103",9,0,"Tampa",1,"6700"
"7780","12103027320","2015_2019","12103",10,0,"Tampa",1,"6700"
"7781","12103027321","2010_2014","12103",0,0,"Tampa",1,"6700"
"7782","12103027321","2015_2019","12103",1,0,"Tampa",1,"6700"
"7783","12103027322","2010_2014","12103",1,0,"Tampa",1,"6700"
"7784","12103027322","2015_2019","12103",5,0,"Tampa",1,"6700"
"7785","48355005408","2010_2014","48355",4,0,"Corpus Christi",1,"31700"
"7786","48355005408","2015_2019","48355",5,0,"Corpus Christi",1,"31700"
"7787","12103027323","2010_2014","12103",2,0,"Tampa",1,"6700"
"7788","12103027323","2015_2019","12103",3,0,"Tampa",1,"6700"
"7789","48355005407","2010_2014","48355",4,0,"Corpus Christi",1,"31700"
"7790","48355005407","2015_2019","48355",1,0,"Corpus Christi",1,"31700"
"7791","12103027324","2010_2014","12103",5,0,"Tampa",1,"6700"
"7792","12103027324","2015_2019","12103",8,0,"Tampa",1,"6700"
"7793","48355001701","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7794","48355001701","2015_2019","48355",4,0,"Corpus Christi",1,"31700"
"7795","12103027325","2010_2014","12103",8,0,"Tampa",1,"6700"
"7796","12103027325","2015_2019","12103",19,0,"Tampa",1,"6700"
"7797","48355980000","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7798","48355980000","2015_2019","48355",0,0,"Corpus Christi",1,"31700"
"7799","12103027326","2010_2014","12103",5,0,"Tampa",1,"6700"
"7800","12103027326","2015_2019","12103",11,0,"Tampa",1,"6700"
"7801","48355005409","2010_2014","48355",5,0,"Corpus Christi",1,"31700"
"7802","48355005409","2015_2019","48355",9,0,"Corpus Christi",1,"31700"
"7803","12103027327","2010_2014","12103",2,0,"Tampa",1,"6700"
"7804","12103027327","2015_2019","12103",4,0,"Tampa",1,"6700"
"7805","48355005411","2010_2014","48355",3,0,"Corpus Christi",1,"31700"
"7806","48355005411","2015_2019","48355",11,0,"Corpus Christi",1,"31700"
"7807","12103027401","2010_2014","12103",2,0,"Tampa",1,"6700"
"7808","12103027401","2015_2019","12103",1,0,"Tampa",1,"6700"
"7809","12103027402","2010_2014","12103",6,0,"Tampa",1,"6700"
"7810","12103027402","2015_2019","12103",6,0,"Tampa",1,"6700"
"7811","12103027403","2010_2014","12103",9,0,"Tampa",1,"6700"
"7812","12103027403","2015_2019","12103",1,0,"Tampa",1,"6700"
"7813","12103027501","2010_2014","12103",25,0,"Tampa",1,"6700"
"7814","12103027501","2015_2019","12103",33,0,"Tampa",1,"6700"
"7815","12103027502","2010_2014","12103",30,0,"Tampa",1,"6700"
"7816","12103027502","2015_2019","12103",21,0,"Tampa",1,"6700"
"7817","12103027603","2010_2014","12103",20,0,"Tampa",1,"6700"
"7818","12103027603","2015_2019","12103",24,0,"Tampa",1,"6700"
"7819","12103027604","2010_2014","12103",5,0,"Tampa",1,"6700"
"7820","12103027604","2015_2019","12103",12,0,"Tampa",1,"6700"
"7821","12103027605","2010_2014","12103",22,0,"Tampa",1,"6700"
"7822","12103027605","2015_2019","12103",12,0,"Tampa",1,"6700"
"7823","12103027606","2010_2014","12103",11,0,"Tampa",1,"6700"
"7824","12103027606","2015_2019","12103",18,0,"Tampa",1,"6700"
"7825","12103027701","2010_2014","12103",47,1,"Tampa",1,"6700"
"7826","12103027701","2015_2019","12103",22,0,"Tampa",1,"6700"
"7827","12103027703","2010_2014","12103",3,0,"Tampa",1,"6700"
"7828","12103027703","2015_2019","12103",6,0,"Tampa",1,"6700"
"7829","12103027704","2010_2014","12103",12,0,"Tampa",1,"6700"
"7830","12103027704","2015_2019","12103",11,0,"Tampa",1,"6700"
"7831","48355005415","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7832","48355005415","2015_2019","48355",2,0,"Corpus Christi",1,"31700"
"7833","12103027801","2010_2014","12103",10,0,"Tampa",1,"6700"
"7834","12103027801","2015_2019","12103",7,0,"Tampa",1,"6700"
"7835","48355005412","2010_2014","48355",7,0,"Corpus Christi",1,"31700"
"7836","48355005412","2015_2019","48355",21,0,"Corpus Christi",1,"31700"
"7837","12103027802","2010_2014","12103",50,1,"Tampa",1,"6700"
"7838","12103027802","2015_2019","12103",44,0,"Tampa",1,"6700"
"7839","48355003101","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7840","48355003101","2015_2019","48355",27,0,"Corpus Christi",1,"31700"
"7841","12103027901","2010_2014","12103",13,0,"Tampa",1,"6700"
"7842","12103027901","2015_2019","12103",6,0,"Tampa",1,"6700"
"7843","48355003001","2010_2014","48355",5,0,"Corpus Christi",1,"31700"
"7844","48355003001","2015_2019","48355",41,0,"Corpus Christi",1,"31700"
"7845","12103027903","2010_2014","12103",9,0,"Tampa",1,"6700"
"7846","12103027903","2015_2019","12103",9,0,"Tampa",1,"6700"
"7847","48355003002","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7848","48355003002","2015_2019","48355",28,0,"Corpus Christi",1,"31700"
"7849","12103027904","2010_2014","12103",5,0,"Tampa",1,"6700"
"7850","12103027904","2015_2019","12103",11,0,"Tampa",1,"6700"
"7851","48355003102","2010_2014","48355",2,0,"Corpus Christi",1,"31700"
"7852","48355003102","2015_2019","48355",21,0,"Corpus Christi",1,"31700"
"7853","12103028002","2010_2014","12103",16,0,"Tampa",1,"6700"
"7854","12103028002","2015_2019","12103",9,0,"Tampa",1,"6700"
"7855","48355003203","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7856","48355003203","2015_2019","48355",15,0,"Corpus Christi",1,"31700"
"7857","12103028003","2010_2014","12103",12,0,"Tampa",1,"6700"
"7858","12103028003","2015_2019","12103",27,0,"Tampa",1,"6700"
"7859","48355003305","2010_2014","48355",4,0,"Corpus Christi",1,"31700"
"7860","48355003305","2015_2019","48355",33,1,"Corpus Christi",1,"31700"
"7861","12103028004","2010_2014","12103",1,0,"Tampa",1,"6700"
"7862","12103028004","2015_2019","12103",10,0,"Tampa",1,"6700"
"7863","48355003303","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7864","48355003303","2015_2019","48355",1,0,"Corpus Christi",1,"31700"
"7865","12103028102","2010_2014","12103",6,0,"Tampa",1,"6700"
"7866","12103028102","2015_2019","12103",7,0,"Tampa",1,"6700"
"7867","48355003304","2010_2014","48355",2,0,"Corpus Christi",1,"31700"
"7868","48355003304","2015_2019","48355",11,0,"Corpus Christi",1,"31700"
"7869","12103028103","2010_2014","12103",3,0,"Tampa",1,"6700"
"7870","12103028103","2015_2019","12103",5,0,"Tampa",1,"6700"
"7871","48355005414","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7872","48355005414","2015_2019","48355",1,0,"Corpus Christi",1,"31700"
"7873","12103028104","2010_2014","12103",1,0,"Tampa",1,"6700"
"7874","12103028104","2015_2019","12103",4,0,"Tampa",1,"6700"
"7875","48355003306","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7876","48355003306","2015_2019","48355",2,0,"Corpus Christi",1,"31700"
"7877","12103028200","2010_2014","12103",0,0,"Tampa",1,"6700"
"7878","12103028200","2015_2019","12103",4,0,"Tampa",1,"6700"
"7879","48355003204","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7880","48355003204","2015_2019","48355",4,0,"Corpus Christi",1,"31700"
"7881","12103028300","2010_2014","12103",2,0,"Tampa",1,"6700"
"7882","12103028300","2015_2019","12103",1,0,"Tampa",1,"6700"
"7883","48355002603","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7884","48355002603","2015_2019","48355",6,0,"Corpus Christi",1,"31700"
"7885","12103028401","2010_2014","12103",0,0,"Tampa",1,"6700"
"7886","12103028401","2015_2019","12103",1,0,"Tampa",1,"6700"
"7887","48355002602","2010_2014","48355",3,0,"Corpus Christi",1,"31700"
"7888","48355002602","2015_2019","48355",16,0,"Corpus Christi",1,"31700"
"7889","12103028402","2010_2014","12103",3,0,"Tampa",1,"6700"
"7890","12103028402","2015_2019","12103",2,0,"Tampa",1,"6700"
"7891","48355001904","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7892","48355001904","2015_2019","48355",2,0,"Corpus Christi",1,"31700"
"7893","12103028500","2010_2014","12103",2,0,"Tampa",1,"6700"
"7894","12103028500","2015_2019","12103",5,0,"Tampa",1,"6700"
"7895","48355002002","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7896","48355002002","2015_2019","48355",1,0,"Corpus Christi",1,"31700"
"7897","12103028600","2010_2014","12103",1,0,"Tampa",1,"6700"
"7898","12103028600","2015_2019","12103",2,0,"Tampa",1,"6700"
"7899","48355001702","2010_2014","48355",36,1,"Corpus Christi",1,"31700"
"7900","48355001702","2015_2019","48355",5,0,"Corpus Christi",1,"31700"
"7901","12103028700","2010_2014","12103",0,0,"Tampa",1,"6700"
"7902","12103028700","2015_2019","12103",0,0,"Tampa",1,"6700"
"7903","12103990100","2010_2014","12103",0,0,"Tampa",1,"6700"
"7904","12103990100","2015_2019","12103",0,0,"Tampa",1,"6700"
"7905","48355002001","2010_2014","48355",2,0,"Corpus Christi",1,"31700"
"7906","48355002001","2015_2019","48355",1,0,"Corpus Christi",1,"31700"
"7907","48355002102","2010_2014","48355",4,0,"Corpus Christi",1,"31700"
"7908","48355002102","2015_2019","48355",18,0,"Corpus Christi",1,"31700"
"7909","48355002101","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7910","48355002101","2015_2019","48355",2,0,"Corpus Christi",1,"31700"
"7911","48355001903","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7912","48355001903","2015_2019","48355",1,0,"Corpus Christi",1,"31700"
"7913","48355003401","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7914","48355003401","2015_2019","48355",11,0,"Corpus Christi",1,"31700"
"7915","48355003603","2010_2014","48355",4,0,"Corpus Christi",1,"31700"
"7916","48355003603","2015_2019","48355",3,0,"Corpus Christi",1,"31700"
"7917","48355000500","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7918","48355000500","2015_2019","48355",0,0,"Corpus Christi",1,"31700"
"7919","48355001602","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7920","48355001602","2015_2019","48355",1,0,"Corpus Christi",1,"31700"
"7921","48355002705","2010_2014","48355",6,0,"Corpus Christi",1,"31700"
"7922","48355002705","2015_2019","48355",36,0,"Corpus Christi",1,"31700"
"7923","48355001601","2010_2014","48355",0,0,"Corpus Christi",1,"31700"
"7924","48355001601","2015_2019","48355",6,0,"Corpus Christi",1,"31700"
"7925","48355002500","2010_2014","48355",9,0,"Corpus Christi",1,"31700"
"7926","48355002500","2015_2019","48355",27,0,"Corpus Christi",1,"31700"
"7927","48355002400","2010_2014","48355",5,0,"Corpus Christi",1,"31700"
"7928","48355002400","2015_2019","48355",17,0,"Corpus Christi",1,"31700"
"7929","48355001500","2010_2014","48355",1,0,"Corpus Christi",1,"31700"
"7930","48355001500","2015_2019","48355",2,0,"Corpus Christi",1,"31700"
"7931","48355002200","2010_2014","48355",2,0,"Corpus Christi",1,"31700"
"7932","48355002200","2015_2019","48355",7,0,"Corpus Christi",1,"31700"
