"","GEOID","Time.Period","County","Claims","Events","Commuting.Zone","Shoreline","cz","Income","Black","Hispanic","Pop.Density","Renters","Density","House.Age","Built","Flood.Factor","T","policies","aveUnits","Coverage","SFHA","Risk.Diff"
"7783","48061012402","2010_2014","48061",2,0,"Brownsville",1,31600,39953.2,0.90917980372974,82.4863950128906,1625.7994543231,20.6408035121101,"Low Density(Suburban)",1988,"1970-1989",0.15018315,0,108.2,1649,0.891266663519395,0.7849294,-14.2333856
"7784","48061012402","2015_2019","48061",4,0,"Brownsville",1,31600,51524.6,0,86.3125008118386,1848.37719318754,33.1834358435547,"Low Density(Suburban)",1993,"After 89",0.15018315,1,82.2,1836,0.60662851627525,0.7849294,-14.2333856
"7785","48249950100","2010_2014","48249",2,0,"Corpus Christi",0,31700,49512,0.811536048790954,53.4598117884719,25.7481955958195,18.2375366938828,"Very Low Density(Rural)",1987,"1970-1989",0.084185911,0,76.4,3697,0.277452358103116,7.2785736,-1.1400175
"7786","48249950100","2015_2019","48249",9,0,"Corpus Christi",0,31700,52327.6,0.632675616132279,61.3097073806275,28.165846071405,20.7252726702048,"Very Low Density(Rural)",1985,"1970-1989",0.084185911,1,54.2,3668,0.197035942266917,7.2785736,-1.1400175
"7787","48249950600","2010_2014","48249",1,0,"Corpus Christi",0,31700,29295.6,0.121978766659137,95.4555738333951,4258.42602267947,36.2002295987974,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.026027397,0,10,1600,0.0806034644211761,1.1872146,-1.4155251
"7788","48249950500","2010_2014","48249",5,0,"Corpus Christi",0,31700,29001.2,0.419223260491088,90.2366534635986,811.235991991362,35.2722113298045,"Very Low Density(Rural)",1974,"1970-1989",0.193943299,0,18.2,2340,0.101465963826629,23.3247423,3.9304124
"7789","48249950500","2015_2019","48249",4,0,"Corpus Christi",0,31700,33493.2,0,89.6156740481508,870.056979924279,40.9951306055602,"Very Low Density(Rural)",1976,"1970-1989",0.193943299,1,11.6,2372,0.0620373431504946,23.3247423,3.9304124
"7790","48249950400","2010_2014","48249",1,0,"Corpus Christi",0,31700,41008,2.15659293281225,80.8960575631477,1567.72317273599,38.2973283627627,"Low Density(Suburban)",1966,"1950-1969",0.075748679,0,145.2,1350,1.46397683408823,21.9025249,14.327657
"7791","48249950400","2015_2019","48249",15,0,"Corpus Christi",0,31700,46596.8,1.23701275842816,81.828307372218,1380.77190181275,32.9826893755903,"Low Density(Suburban)",1970,"1970-1989",0.075748679,1,104.4,1423,0.997104672091452,21.9025249,14.327657
"7792","48249950300","2010_2014","48249",1,0,"Corpus Christi",0,31700,53989.2,0.192571828026808,79.0128391117285,1149.58239074674,29.8637384464964,"Low Density(Suburban)",1972,"1970-1989",0.056039379,0,224,2447,1.24528618980229,13.1389626,7.5350247
"7793","48249950300","2015_2019","48249",14,0,"Corpus Christi",0,31700,46306.6,1.32122997537149,77.6358410353253,1175.74460099191,39.3974020008429,"Low Density(Suburban)",1974,"1970-1989",0.056039379,1,246.8,2673,1.25607471574006,13.1389626,7.5350247
"7794","48249950200","2010_2014","48249",1,0,"Corpus Christi",0,31700,43040.2,0.221975592278164,83.2660527873101,21.2882068248641,19.6194621552562,"Very Low Density(Rural)",1983,"1970-1989",0.115521628,0,126.6,3146,0.544773880453907,15.8439355,4.2917727
"7795","48249950200","2015_2019","48249",3,0,"Corpus Christi",0,31700,52320.8,0.287638704114313,83.954788422691,20.7992672449166,21.0211995057211,"Very Low Density(Rural)",1984,"1970-1989",0.115521628,1,83.4,3149,0.356916093675392,15.8439355,4.2917727
"7796","48123970400","2010_2014","48123",0,0,"Victoria",0,31101,46443.2,1.42439334212834,28.0232257033954,16.600751051025,20.6559155256978,"Very Low Density(Rural)",1971,"1970-1989",0.104152637,0,150.6,1958,1.04556913127541,11.8518518,1.4365881
"7797","48123970400","2015_2019","48123",4,0,"Victoria",0,31101,53418.4,2.91083252306724,22.2934687665136,15.9625973115081,16.7896837525356,"Very Low Density(Rural)",1977,"1970-1989",0.104152637,1,99,1838,0.730779161838428,11.8518518,1.4365881
"7798","48123970200","2010_2014","48123",2,0,"Victoria",0,31101,32376.6,20.8864703141285,42.7371377520662,32.4272730348608,29.8404875320964,"Very Low Density(Rural)",1972,"1970-1989",0.176902887,0,158,1795,1.19724114151249,8.7664042,-8.9238845
"7799","48123970200","2015_2019","48123",2,0,"Victoria",0,31101,40072.2,20.0352357148569,43.5416316240814,35.8468763730825,36.8370488364603,"Very Low Density(Rural)",1980,"1970-1989",0.176902887,1,69.4,1951,0.481001887962254,8.7664042,-8.9238845
"7800","48123970300","2010_2014","48123",1,0,"Victoria",0,31101,52204.2,8.13915168677362,27.7042351760791,30.5166103921341,21.5725293039998,"Very Low Density(Rural)",1972,"1970-1989",0.094755662,0,131.8,1751,1.0231203013012,17.3420739,7.8665077
"7801","48123970300","2015_2019","48123",21,0,"Victoria",0,31101,68610.4,8.95425535170108,28.7717857561232,30.0401919471897,27.4894816319292,"Very Low Density(Rural)",1976,"1970-1989",0.094755662,1,159,1818,1.18954577080195,17.3420739,7.8665077
"7802","48007950500","2010_2014","48007",11,0,"Corpus Christi",1,31700,41558.6,0.776456278993188,30.2395974986997,100.070374590855,23.6839083581848,"Very Low Density(Rural)",1991,"After 89",0.520608365,0,3217.8,3887,11.2997385801201,26.311787,-25.7490495
"7803","48007950500","2015_2019","48007",434,1,"Corpus Christi",1,31700,41952.2,0.250287002907433,24.8629274688972,105.987035913099,24.8501097567013,"Very Low Density(Rural)",1994,"After 89",0.520608365,1,2271.8,3840,8.07402269684918,26.311787,-25.7490495
"7804","48007950400","2010_2014","48007",7,0,"Corpus Christi",1,31700,32381,1.34353864842337,38.1296803045363,1516.58939434246,37.9316050370956,"Low Density(Suburban)",1980,"1970-1989",0.506694561,0,1805.4,2076,11.8707659962612,19.6652719,-31.0041842
"7805","48007950400","2015_2019","48007",233,1,"Corpus Christi",1,31700,35663.6,4.30445432205607,38.7487385229997,1969.43959175977,31.5546016182811,"Low Density(Suburban)",1982,"1970-1989",0.506694561,1,1239.8,2242,7.54656466496151,19.6652719,-31.0041842
"7806","48007950300","2010_2014","48007",11,0,"Corpus Christi",1,31700,53340,1.39233188234315,25.9017788259929,1092.33499117256,22.6615555364628,"Low Density(Suburban)",1991,"After 89",0.27324263,0,3985,3312,16.4255059136382,2.0861678,-25.2380952
"7807","48007950300","2015_2019","48007",285,1,"Corpus Christi",1,31700,57582.4,1.75283684902734,33.4692271688141,1123.04543496382,22.4117232363357,"Low Density(Suburban)",1990,"After 89",0.27324263,1,2907.2,3775,10.5115843787749,2.0861678,-25.2380952
"7808","48007950200","2010_2014","48007",5,0,"Corpus Christi",1,31700,69459.6,1.53394821677388,6.6063267054193,1150.97651653495,12.8812511185216,"Low Density(Suburban)",1978,"1970-1989",0.774966711,0,5280.2,1580,45.630401835487,60.5193076,-16.9773635
"7809","48007950200","2015_2019","48007",593,1,"Corpus Christi",1,31700,90487.8,0,9.17297866437737,1097.54589895824,20.2494379275453,"Low Density(Suburban)",1977,"1970-1989",0.774966711,1,3417.6,1595,29.2547428474549,60.5193076,-16.9773635
"7810","48007950100","2010_2014","48007",16,0,"Corpus Christi",1,31700,40382,0.40887372825631,13.7320831163187,31.516143299915,26.3099084525118,"Very Low Density(Rural)",1987,"1970-1989",0.668435013,0,6531.2,4669,19.0970992802288,33.3132385,-33.5302628
"7811","48007950100","2015_2019","48007",1087,1,"Corpus Christi",1,31700,39168,0.543245789057968,13.5505801141712,29.2688862837217,21.4063048433772,"Very Low Density(Rural)",1992,"After 89",0.668435013,1,5053.6,4713,14.6375660472282,33.3132385,-33.5302628
"7812","48015760502","2010_2014","48015",0,0,"Houston",0,32000,44965,10.8329742284099,24.971327677384,60.6127109453425,29.5727469987673,"Very Low Density(Rural)",1978,"1970-1989",0.094885599,0,70,2420,0.390249351539678,15.4441454,5.9555855
"7813","48015760502","2015_2019","48015",36,0,"Houston",0,32000,46049,14.9129068168529,20.8444058108033,64.2896882508663,37.554057144924,"Very Low Density(Rural)",1981,"1970-1989",0.094885599,1,74.2,2525,0.396537944616484,15.4441454,5.9555855
"7814","48015760200","2010_2014","48015",3,0,"Houston",0,32000,53751.2,15.3444801046428,34.1576572994981,110.616785471669,24.1555037262943,"Very Low Density(Rural)",1984,"1970-1989",0.129498364,0,264.4,2378,1.51355043310362,15.3762268,2.4263904
"7815","48015760200","2015_2019","48015",114,2,"Houston",0,32000,56424.4,10.4631789654094,37.2175977909431,102.943746325432,21.8966033978071,"Very Low Density(Rural)",1994,"After 89",0.129498364,1,274.4,2350,1.58974905487529,15.3762268,2.4263904
"7816","48015760300","2010_2014","48015",1,0,"Houston",0,32000,64830.4,7.80865134044582,25.670196520796,49.8104037734119,25.7171676575075,"Very Low Density(Rural)",1984,"1970-1989",0.082914023,0,117.8,2982,0.534697687350003,3.4784511,-4.8129512
"7817","48015760300","2015_2019","48015",44,1,"Houston",0,32000,70691.6,5.07402272012702,33.511858482049,50.5969975683587,29.7960798176292,"Very Low Density(Rural)",1988,"1970-1989",0.082914023,1,157,2894,0.73606762319331,3.4784511,-4.8129512
"7818","48245000306","2010_2014","48245",2,0,"Beaumont",1,32100,66373,7.09195221191743,8.8714360817764,3566.67654326179,29.4120392323119,"Moderate and High Density(Suburban and Urban)",1965,"1950-1969",0.147991543,0,1179.2,1814,8.87205485891289,0.845666,-13.9534883
"7819","48245000306","2015_2019","48245",157,2,"Beaumont",1,32100,76768.2,9.80158056271351,8.33551284376608,3087.51232658199,32.8501617805953,"Moderate and High Density(Suburban and Urban)",1968,"1950-1969",0.147991543,1,934.6,1792,7.11712487509322,0.845666,-13.9534883
"7820","48245000302","2010_2014","48245",6,0,"Beaumont",1,32100,83910.4,12.5050309490528,5.5053077120701,2365.74596126786,19.4038837335332,"Low Density(Suburban)",1984,"1970-1989",0.087650701,0,2581.2,3040,11.5898155168104,1.5314435,-7.2336266
"7821","48245000302","2015_2019","48245",148,2,"Beaumont",1,32100,92435.6,19.0221254098419,6.76198824975639,2476.82163008702,20.836112582027,"Low Density(Suburban)",1992,"After 89",0.087650701,1,2068.2,3259,8.66116982042197,1.5314435,-7.2336266
"7822","48245000200","2010_2014","48245",1,0,"Beaumont",1,32100,42576.8,62.5582591091546,7.76749952038374,2067.75352410926,36.3273702560929,"Low Density(Suburban)",1973,"1970-1989",0.104312939,0,399.6,2164,2.51684628484271,0,-10.4312939
"7823","48245000200","2015_2019","48245",24,0,"Beaumont",1,32100,50110.8,69.7768811544853,10.0110438156762,2176.93254658912,39.2431385634885,"Low Density(Suburban)",1978,"1970-1989",0.104312939,1,353.6,2298,2.09646165821869,0,-10.4312939
"7824","48245000102","2010_2014","48245",0,0,"Beaumont",1,32100,58651.8,48.0200488343901,7.50485816568225,588.207877358573,37.698785189131,"Very Low Density(Rural)",1978,"1970-1989",0.112804878,0,86.8,834,1.41647200875793,3.4552846,-7.8252032
"7825","48245000102","2015_2019","48245",23,0,"Beaumont",1,32100,51801.8,59.1096563631764,7.1671119567852,727.396191370621,40.2792765218076,"Very Low Density(Rural)",1983,"1970-1989",0.112804878,1,93,960,1.31812899733556,3.4552846,-7.8252032
"7826","48245002600","2010_2014","48245",1,0,"Beaumont",1,32100,21237,63.6596817304922,7.05566739106153,2996.32107635158,74.0612125501226,"Low Density(Suburban)",1973,"1970-1989",0.075114679,0,35.6,2120,0.224565445738737,0,-7.5114679
"7827","48245002600","2015_2019","48245",39,0,"Beaumont",1,32100,29790.2,57.8736382086013,8.57341444169855,3024.74565245226,72.8881106429977,"Moderate and High Density(Suburban and Urban)",1967,"1950-1969",0.075114679,1,16.2,2080,0.101611855430863,0,-7.5114679
"7828","48245002500","2010_2014","48245",3,0,"Beaumont",1,32100,32495.6,63.6801809752322,19.7911417853313,5260.62643184556,50.3865048530991,"Moderate and High Density(Suburban and Urban)",1966,"1950-1969",0.147962831,0,122.6,1720,0.968604945457094,0,-14.7962831
"7829","48245002500","2015_2019","48245",52,1,"Beaumont",1,32100,35172.2,59.8373758985069,18.6044951741995,4446.28194695288,53.5889676027784,"Moderate and High Density(Suburban and Urban)",1964,"1950-1969",0.147962831,1,61.2,1669,0.495984134401694,0,-14.7962831
"7830","48245002200","2010_2014","48245",4,0,"Beaumont",1,32100,29169.6,89.4974760319302,1.48187013101321,655.077112440408,46.8006502097724,"Very Low Density(Rural)",1970,"1970-1989",0.491830065,0,225,1314,2.33351957394032,0.9803922,-48.2026143
"7831","48245002200","2015_2019","48245",314,2,"Beaumont",1,32100,23758.6,80.9911055671865,9.50112058067617,693.887950873827,51.7253511757267,"Very Low Density(Rural)",1975,"1970-1989",0.491830065,1,235.2,1461,2.19358871547955,0.9803922,-48.2026143
"7832","48157670901","2010_2014","48157",2,0,"Houston",0,32000,112132,37.8146200880597,9.99081885841683,2193.6191746356,3.6116771768601,"Low Density(Suburban)",1997,"After 89",0.33370447,0,927,3471,3.64221913549112,1.272467,-32.09798
"7833","48157670901","2015_2019","48157",79,1,"Houston",0,32000,112547.4,41.5309774765271,7.69396900287608,2703.6583808632,7.23223661066395,"Low Density(Suburban)",2000,"After 89",0.33370447,1,972.6,4125,3.2149646850144,1.272467,-32.09798
"7834","48157671002","2010_2014","48157",4,0,"Houston",0,32000,72919.6,48.080218938867,19.2864211689529,4520.22578921938,19.6359749018144,"Moderate and High Density(Suburban and Urban)",1976,"1970-1989",0.127013863,0,795.6,2298,4.72296763606164,0.1873361,-12.5140502
"7835","48157671002","2015_2019","48157",52,1,"Houston",0,32000,70771.2,34.6605404870778,26.0430764366413,4383.02630253451,28.1351988526288,"Moderate and High Density(Suburban and Urban)",1977,"1970-1989",0.127013863,1,448,2452,2.49021750482723,0.1873361,-12.5140502
"7836","48157670602","2010_2014","48157",0,0,"Houston",0,32000,48808,70.2728125590212,25.0494964435893,1905.25715010464,14.4481257030843,"Low Density(Suburban)",1980,"1970-1989",0.140684411,0,43.2,698,0.840408193354084,0,-14.0684411
"7837","48157670602","2015_2019","48157",9,0,"Houston",0,32000,51266.4,64.3633973883456,33.0817974024395,1826.72098537579,41.7865674056571,"Low Density(Suburban)",1980,"1970-1989",0.140684411,1,30.4,614,0.671357537754448,0,-14.0684411
"7838","48157670101","2010_2014","48157",0,0,"Houston",0,32000,44423.2,31.8124606718812,62.6477178258003,5834.80474310098,28.7410550222591,"Moderate and High Density(Suburban and Urban)",1978,"1970-1989",0.088155515,0,66.6,2219,0.405105116958002,6.6003617,-2.2151898
"7839","48157670101","2015_2019","48157",11,0,"Houston",0,32000,45629.8,31.5875248374946,65.5833613201642,5463.28058400381,30.7776469300956,"Moderate and High Density(Suburban and Urban)",1977,"1970-1989",0.088155515,1,78.6,1841,0.578265402117551,6.6003617,-2.2151898
"7840","48157670102","2010_2014","48157",2,0,"Houston",0,32000,44495.4,71.9860361376663,26.4214673606018,7209.64598949108,36.7534209666523,"Moderate and High Density(Suburban and Urban)",1984,"1970-1989",0.094127112,0,148.4,1227,1.64682117651028,1.6090105,-7.8037007
"7841","48157670102","2015_2019","48157",1,0,"Houston",0,32000,54462,58.8884574305343,39.362872462387,7144.11149047198,39.1176259133733,"Moderate and High Density(Suburban and Urban)",1984,"1970-1989",0.094127112,1,83.6,1052,1.08042414539907,1.6090105,-7.8037007
"7842","48157670200","2010_2014","48157",3,0,"Houston",0,32000,48571.4,58.5884148180295,37.6962293130889,6015.78111675429,19.1730005422324,"Moderate and High Density(Suburban and Urban)",1981,"1970-1989",0.121525303,0,122.6,2757,0.602496150359254,3.5994298,-8.5531005
"7843","48157670200","2015_2019","48157",45,0,"Houston",0,32000,53019.4,55.5223313377795,41.2102509447356,5750.56803252722,33.9957939359847,"Moderate and High Density(Suburban and Urban)",1983,"1970-1989",0.121525303,1,141.4,2425,0.791496553346526,3.5994298,-8.5531005
"7844","48157670300","2010_2014","48157",1,0,"Houston",0,32000,50924.8,78.6772027048535,18.4935897458329,3071.79217706106,26.5747896947509,"Moderate and High Density(Suburban and Urban)",1975,"1970-1989",0.060298103,0,67.8,1346,0.683102189314984,0,-6.0298103
"7845","48157670300","2015_2019","48157",15,0,"Houston",0,32000,55648.8,65.0369244027786,26.2204318275655,3125.05525145924,30.0690017789805,"Moderate and High Density(Suburban and Urban)",1976,"1970-1989",0.060298103,1,51.4,1192,0.584091056845032,0,-6.0298103
"7846","48157670400","2010_2014","48157",1,0,"Houston",0,32000,53130.6,83.7864786032796,9.98085536481266,5064.82353012619,38.8320975660903,"Moderate and High Density(Suburban and Urban)",1982,"1970-1989",0.077523703,0,130,1898,0.930561955142721,0,-7.7523703
"7847","48157670400","2015_2019","48157",14,0,"Houston",0,32000,53836.2,76.1534458975059,16.6166481849124,5214.63315398909,37.1090494324067,"Moderate and High Density(Suburban and Urban)",1980,"1970-1989",0.077523703,1,103.6,1708,0.823538521490182,0,-7.7523703
"7848","48245001303","2010_2014","48245",1,0,"Beaumont",1,32100,64780.8,31.0186155655761,9.80088721698717,335.789431943515,12.487684913213,"Very Low Density(Rural)",1985,"1970-1989",0.384654472,0,755.8,1296,7.95883114394508,7.3170732,-31.148374
"7849","48245001303","2015_2019","48245",223,2,"Beaumont",1,32100,81488.8,35.1531462842259,11.3637787797625,361.325809789421,11.6290837263917,"Very Low Density(Rural)",1993,"After 89",0.384654472,1,742,1289,7.85588293022834,7.3170732,-31.148374
"7850","48245001302","2010_2014","48245",2,0,"Beaumont",1,32100,52610.6,34.0179917204633,14.0193420921179,858.630290751426,28.8527591519844,"Very Low Density(Rural)",1979,"1970-1989",0.120901639,0,431,1228,4.78800992265754,0.4781421,-11.6120218
"7851","48245001302","2015_2019","48245",132,2,"Beaumont",1,32100,56168,48.5933650609915,12.6203829019119,952.432669866405,28.8232872157134,"Very Low Density(Rural)",1982,"1970-1989",0.120901639,1,247.4,1363,2.47387709477616,0.4781421,-11.6120218
"7852","48245000304","2010_2014","48245",5,0,"Beaumont",1,32100,48908.4,28.0008529780739,17.0547577978913,3400.34437138509,25.2474851885729,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.171969046,0,1119.8,2644,5.77868258102032,1.8916595,-15.3052451
"7853","48245000304","2015_2019","48245",321,2,"Beaumont",1,32100,49159.2,32.8163806014861,18.3634657332112,3571.03644267376,31.6744239930274,"Moderate and High Density(Suburban and Urban)",1973,"1970-1989",0.171969046,1,892,2826,4.3054709974647,1.8916595,-15.3052451
